instance_id,seed,best_objective,runtime,algorithm_name,deadline,encoding_type,param_max_evaluations,param_seed,param_population_size,param_crossover_rate,param_mutation_rate,param_time_limit,param_selection_strategy,param_crossover_strategy,param_mutation_strategy,param_initialization_strategy,param_tournament_size,param_use_repair,param_elitism,param_local_search_strategy,param_local_search_interval,param_max_iterations,param_F,param_CR,param_use_adaptive_F,param_use_adaptive_CR,param_use_local_search,param_local_search_top,param_F_min,param_F_max,param_CR_min,param_CR_max,param_elite_size,param_path_strategy,param_local_search_eval_limit,param_tabu_tenure,param_neighborhood_size,param_aspiration_criterion,param_tabu_strategy,param_w,param_c1,param_c2,param_restart_strategy,param_restart_threshold,param_f_min,param_f_max,param_A0,param_r0,param_alpha,param_gamma,param_hm_size,param_hmcr,param_par,param_par_min,param_par_max,param_parameter_strategy,param_initial_temperature,param_cooling_rate,param_iterations_per_temperature,param_neighborhood_strategy
J30_1.RCP,1,87.9342105263158,0.5138638019561768,GA_roulette_blend_polynomial_random_repair_noElitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,random,3.0,True,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,91.77631578947368,0.5311660766601562,GA_roulette_blend_polynomial_random_repair_noElitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,polynomial,random,3.0,True,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,87.9342105263158,0.5112907886505127,GA_roulette_blend_polynomial_random_repair_noElitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,random,3.0,True,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,90.35526315789474,0.5384607315063477,GA_roulette_blend_polynomial_random_noRepair_elitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,polynomial,random,3.0,False,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,87.9342105263158,0.5106346607208252,GA_roulette_blend_polynomial_random_noRepair_elitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,random,3.0,False,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,91.77631578947368,0.5420718193054199,GA_roulette_blend_polynomial_random_noRepair_elitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,polynomial,random,3.0,False,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,87.9342105263158,0.5164287090301514,GA_roulette_blend_polynomial_random_noRepair_elitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,random,3.0,False,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,90.35526315789474,0.5408580303192139,GA_roulette_blend_polynomial_random_noRepair_noElitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,polynomial,random,3.0,False,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,87.9342105263158,0.512200117111206,GA_roulette_blend_polynomial_random_noRepair_noElitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,random,3.0,False,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,91.77631578947368,0.5287487506866455,GA_roulette_blend_polynomial_random_noRepair_noElitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,polynomial,random,3.0,False,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,87.9342105263158,0.5229768753051758,GA_roulette_blend_polynomial_random_noRepair_noElitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,random,3.0,False,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,90.35526315789474,0.5394701957702637,GA_roulette_blend_polynomial_zero_repair_elitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,True,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,87.9342105263158,0.5085330009460449,GA_roulette_blend_polynomial_zero_repair_elitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,True,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,91.77631578947368,0.53094482421875,GA_roulette_blend_polynomial_zero_repair_elitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,True,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,87.9342105263158,0.5131502151489258,GA_roulette_blend_polynomial_zero_repair_elitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,True,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,90.35526315789474,0.5353741645812988,GA_roulette_blend_polynomial_zero_repair_noElitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,True,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,87.9342105263158,0.5076279640197754,GA_roulette_blend_polynomial_zero_repair_noElitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,True,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,91.77631578947368,0.5295698642730713,GA_roulette_blend_polynomial_zero_repair_noElitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,True,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,87.9342105263158,0.515861988067627,GA_roulette_blend_polynomial_zero_repair_noElitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,True,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,90.35526315789474,0.5361700057983398,GA_roulette_blend_polynomial_zero_noRepair_elitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,False,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,87.9342105263158,0.5130770206451416,GA_roulette_blend_polynomial_zero_noRepair_elitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,False,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,91.77631578947368,0.5248479843139648,GA_roulette_blend_polynomial_zero_noRepair_elitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,False,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,87.9342105263158,0.5109961032867432,GA_roulette_blend_polynomial_zero_noRepair_elitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,False,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,90.35526315789474,0.5366361141204834,GA_roulette_blend_polynomial_zero_noRepair_noElitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,False,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,87.9342105263158,0.5065169334411621,GA_roulette_blend_polynomial_zero_noRepair_noElitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,False,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,91.77631578947368,0.5314428806304932,GA_roulette_blend_polynomial_zero_noRepair_noElitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,False,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,87.9342105263158,0.5139861106872559,GA_roulette_blend_polynomial_zero_noRepair_noElitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,polynomial,zero,3.0,False,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.49219393730163574,GA_roulette_blend_swap_random_repair_elitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,True,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5257651805877686,GA_roulette_blend_swap_random_repair_elitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,True,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.5046348571777344,GA_roulette_blend_swap_random_repair_elitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,True,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.507666826248169,GA_roulette_blend_swap_random_repair_elitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,True,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.4928402900695801,GA_roulette_blend_swap_random_repair_noElitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,True,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5285019874572754,GA_roulette_blend_swap_random_repair_noElitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,True,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.5033869743347168,GA_roulette_blend_swap_random_repair_noElitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,True,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5112087726593018,GA_roulette_blend_swap_random_repair_noElitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,True,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.50034499168396,GA_roulette_blend_swap_random_noRepair_elitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,False,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.6270039081573486,GA_roulette_blend_swap_random_noRepair_elitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,False,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.6146988868713379,GA_roulette_blend_swap_random_noRepair_elitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,False,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5450489521026611,GA_roulette_blend_swap_random_noRepair_elitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,False,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.5585861206054688,GA_roulette_blend_swap_random_noRepair_noElitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,False,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5649142265319824,GA_roulette_blend_swap_random_noRepair_noElitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,False,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.5417690277099609,GA_roulette_blend_swap_random_noRepair_noElitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,False,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5153200626373291,GA_roulette_blend_swap_random_noRepair_noElitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,random,3.0,False,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.4990508556365967,GA_roulette_blend_swap_zero_repair_elitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,True,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5271129608154297,GA_roulette_blend_swap_zero_repair_elitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,True,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.5066428184509277,GA_roulette_blend_swap_zero_repair_elitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,True,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5201191902160645,GA_roulette_blend_swap_zero_repair_elitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,True,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.4919459819793701,GA_roulette_blend_swap_zero_repair_noElitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,True,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5281839370727539,GA_roulette_blend_swap_zero_repair_noElitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,True,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.5054283142089844,GA_roulette_blend_swap_zero_repair_noElitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,True,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5113990306854248,GA_roulette_blend_swap_zero_repair_noElitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,True,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.490253210067749,GA_roulette_blend_swap_zero_noRepair_elitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,False,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5281529426574707,GA_roulette_blend_swap_zero_noRepair_elitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,False,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.5249459743499756,GA_roulette_blend_swap_zero_noRepair_elitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,False,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5097286701202393,GA_roulette_blend_swap_zero_noRepair_elitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,False,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.49078989028930664,GA_roulette_blend_swap_zero_noRepair_noElitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,False,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5444400310516357,GA_roulette_blend_swap_zero_noRepair_noElitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,False,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,77.51315789473684,0.5038719177246094,GA_roulette_blend_swap_zero_noRepair_noElitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,False,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,86.25000000000001,0.5098521709442139,GA_roulette_blend_swap_zero_noRepair_noElitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,blend,swap,zero,3.0,False,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,84.19736842105263,0.5449669361114502,GA_roulette_sbx_uniform_random_repair_elitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,True,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,81.88157894736842,0.5457291603088379,GA_roulette_sbx_uniform_random_repair_elitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,True,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.40789473684211,0.5350451469421387,GA_roulette_sbx_uniform_random_repair_elitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,True,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,71.19736842105263,0.5311882495880127,GA_roulette_sbx_uniform_random_repair_elitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,True,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,84.19736842105263,0.5441813468933105,GA_roulette_sbx_uniform_random_repair_noElitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,True,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,81.88157894736842,0.5427730083465576,GA_roulette_sbx_uniform_random_repair_noElitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,True,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.40789473684211,0.5355181694030762,GA_roulette_sbx_uniform_random_repair_noElitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,True,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,71.19736842105263,0.5288169384002686,GA_roulette_sbx_uniform_random_repair_noElitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,True,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,84.19736842105263,0.5416631698608398,GA_roulette_sbx_uniform_random_noRepair_elitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,False,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,81.88157894736842,0.5464630126953125,GA_roulette_sbx_uniform_random_noRepair_elitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,False,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.40789473684211,0.5341470241546631,GA_roulette_sbx_uniform_random_noRepair_elitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,False,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,71.19736842105263,0.5270659923553467,GA_roulette_sbx_uniform_random_noRepair_elitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,False,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,84.19736842105263,0.5427999496459961,GA_roulette_sbx_uniform_random_noRepair_noElitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,False,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,81.88157894736842,0.5429432392120361,GA_roulette_sbx_uniform_random_noRepair_noElitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,False,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.40789473684211,0.5350401401519775,GA_roulette_sbx_uniform_random_noRepair_noElitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,False,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,71.19736842105263,0.5326249599456787,GA_roulette_sbx_uniform_random_noRepair_noElitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,random,3.0,False,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,84.19736842105263,0.5438079833984375,GA_roulette_sbx_uniform_zero_repair_elitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,True,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,81.88157894736842,0.5408446788787842,GA_roulette_sbx_uniform_zero_repair_elitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,True,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.40789473684211,0.5418853759765625,GA_roulette_sbx_uniform_zero_repair_elitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,True,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,71.19736842105263,0.5477540493011475,GA_roulette_sbx_uniform_zero_repair_elitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,True,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,84.19736842105263,0.6247518062591553,GA_roulette_sbx_uniform_zero_repair_noElitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,True,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,81.88157894736842,0.5474221706390381,GA_roulette_sbx_uniform_zero_repair_noElitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,True,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.40789473684211,0.5855958461761475,GA_roulette_sbx_uniform_zero_repair_noElitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,True,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,71.19736842105263,0.7261478900909424,GA_roulette_sbx_uniform_zero_repair_noElitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,True,False,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,84.19736842105263,0.5876491069793701,GA_roulette_sbx_uniform_zero_noRepair_elitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,False,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,81.88157894736842,0.7019021511077881,GA_roulette_sbx_uniform_zero_noRepair_elitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,False,True,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,76.40789473684211,0.7234220504760742,GA_roulette_sbx_uniform_zero_noRepair_elitism_swap,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,False,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,71.19736842105263,0.5520682334899902,GA_roulette_sbx_uniform_zero_noRepair_elitism_swap,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,False,True,swap,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,0,84.19736842105263,0.6443920135498047,GA_roulette_sbx_uniform_zero_noRepair_noElitism_none,38,shift_vector,1000,0,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,False,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_1.RCP,1,81.88157894736842,0.5759139060974121,GA_roulette_sbx_uniform_zero_noRepair_noElitism_none,38,shift_vector,1000,1,50.0,0.9,0.1,60.0,roulette,sbx,uniform,zero,3.0,False,False,none,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
