instance_id,seed,best_objective,runtime,algorithm_name,deadline,param_max_evaluations,param_seed,param_population_size,param_time_limit,param_max_iterations,param_F,param_CR,param_use_adaptive_F,param_use_adaptive_CR,param_mutation_strategy,param_crossover_strategy,param_initialization_strategy,param_use_local_search,param_local_search_top,param_F_min,param_F_max,param_CR_min,param_CR_max,param_K0,param_crossover_rate,param_mutation_rate,param_selection_strategy,param_tournament_size,param_use_repair,param_elitism,param_alpha,param_feasible_lower_rate,param_feasible_upper_rate,param_local_search_interval,param_neighborhood_size,param_initial_temperature,param_cooling_rate,param_iterations_per_temperature,param_perturbation_strength,param_tabu_tenure,param_aspiration_criterion,param_tabu_strategy,param_min_factor,param_max_factor,param_noimprove_threshold,param_elite_size,param_path_strategy,param_local_search_eval_limit,param_G0
J30_1.RCP,1,75.88157894736842,0.18783998489379883,GA_roulette_hybrid_adaptive_heuristic_noLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,hybrid,heuristic,False,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,80.67105263157895,0.12986016273498535,GA_tournament_single_point_random_random_withLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,random,single_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,77.40789473684212,0.12465095520019531,GA_tournament_single_point_random_random_withLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,random,single_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,80.67105263157895,0.1247859001159668,GA_tournament_single_point_random_random_withLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,random,single_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,77.40789473684212,0.12568330764770508,GA_tournament_single_point_random_random_withLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,random,single_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,74.19736842105263,0.18345880508422852,GA_tournament_single_point_random_random_noLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,random,single_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,68.72368421052632,0.18143916130065918,GA_tournament_single_point_random_random_noLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,random,single_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,74.19736842105263,0.18136072158813477,GA_tournament_single_point_random_random_noLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,random,single_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,68.72368421052632,0.18248891830444336,GA_tournament_single_point_random_random_noLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,random,single_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,82.82894736842105,0.12691521644592285,GA_tournament_single_point_random_heuristic_withLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,random,single_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,77.72368421052632,0.12732410430908203,GA_tournament_single_point_random_heuristic_withLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,random,single_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,82.82894736842105,0.12778615951538086,GA_tournament_single_point_random_heuristic_withLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,random,single_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,77.72368421052632,0.12749385833740234,GA_tournament_single_point_random_heuristic_withLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,random,single_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,72.51315789473684,0.18396639823913574,GA_tournament_single_point_random_heuristic_noLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,random,single_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,68.77631578947368,0.18281173706054688,GA_tournament_single_point_random_heuristic_noLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,random,single_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,72.51315789473684,0.18448114395141602,GA_tournament_single_point_random_heuristic_noLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,random,single_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,68.77631578947368,0.1818840503692627,GA_tournament_single_point_random_heuristic_noLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,random,single_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,81.82894736842105,0.1281111240386963,GA_tournament_single_point_adaptive_random_withLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,single_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,92.67105263157895,0.12712907791137695,GA_tournament_single_point_adaptive_random_withLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,single_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,81.82894736842105,0.12845897674560547,GA_tournament_single_point_adaptive_random_withLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,single_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,92.67105263157895,0.12932777404785156,GA_tournament_single_point_adaptive_random_withLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,single_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,74.35526315789474,0.19237017631530762,GA_tournament_single_point_adaptive_random_noLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,single_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,72.30263157894737,0.19269704818725586,GA_tournament_single_point_adaptive_random_noLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,single_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,74.35526315789474,0.19443106651306152,GA_tournament_single_point_adaptive_random_noLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,single_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,72.30263157894737,0.1911029815673828,GA_tournament_single_point_adaptive_random_noLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,single_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,82.61842105263158,0.1300501823425293,GA_tournament_single_point_adaptive_heuristic_withLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,single_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,78.03947368421052,0.12994599342346191,GA_tournament_single_point_adaptive_heuristic_withLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,single_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,82.61842105263158,0.1299576759338379,GA_tournament_single_point_adaptive_heuristic_withLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,single_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,78.03947368421052,0.13009285926818848,GA_tournament_single_point_adaptive_heuristic_withLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,single_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,74.77631578947368,0.19165277481079102,GA_tournament_single_point_adaptive_heuristic_noLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,single_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,69.61842105263158,0.1906111240386963,GA_tournament_single_point_adaptive_heuristic_noLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,single_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,74.77631578947368,0.19232702255249023,GA_tournament_single_point_adaptive_heuristic_noLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,single_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,69.61842105263158,0.19350004196166992,GA_tournament_single_point_adaptive_heuristic_noLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,single_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,77.9342105263158,0.12689208984375,GA_tournament_two_point_random_random_withLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,random,two_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,82.19736842105264,0.12698602676391602,GA_tournament_two_point_random_random_withLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,random,two_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,77.9342105263158,0.12689876556396484,GA_tournament_two_point_random_random_withLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,random,two_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,82.19736842105264,0.12692999839782715,GA_tournament_two_point_random_random_withLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,random,two_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,65.67105263157895,0.1854100227355957,GA_tournament_two_point_random_random_noLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,random,two_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,71.98684210526316,0.1854417324066162,GA_tournament_two_point_random_random_noLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,random,two_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,65.67105263157895,0.18613290786743164,GA_tournament_two_point_random_random_noLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,random,two_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,71.98684210526316,0.18560481071472168,GA_tournament_two_point_random_random_noLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,random,two_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,86.72368421052633,0.12762761116027832,GA_tournament_two_point_random_heuristic_withLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,random,two_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,83.19736842105263,0.12762022018432617,GA_tournament_two_point_random_heuristic_withLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,random,two_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,86.72368421052633,0.12899112701416016,GA_tournament_two_point_random_heuristic_withLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,random,two_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,83.19736842105263,0.1280069351196289,GA_tournament_two_point_random_heuristic_withLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,random,two_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,73.09210526315789,0.1842508316040039,GA_tournament_two_point_random_heuristic_noLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,random,two_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,68.40789473684211,0.18372702598571777,GA_tournament_two_point_random_heuristic_noLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,random,two_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,73.09210526315789,0.18880486488342285,GA_tournament_two_point_random_heuristic_noLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,random,two_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,68.40789473684211,0.18575716018676758,GA_tournament_two_point_random_heuristic_noLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,random,two_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,80.61842105263158,0.12898707389831543,GA_tournament_two_point_adaptive_random_withLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,two_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,79.72368421052632,0.1273190975189209,GA_tournament_two_point_adaptive_random_withLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,two_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,80.61842105263158,0.1288313865661621,GA_tournament_two_point_adaptive_random_withLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,two_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,79.72368421052632,0.12878108024597168,GA_tournament_two_point_adaptive_random_withLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,two_point,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,71.09210526315789,0.19527101516723633,GA_tournament_two_point_adaptive_random_noLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,two_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,71.77631578947368,0.1916790008544922,GA_tournament_two_point_adaptive_random_noLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,two_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,71.09210526315789,0.1950211524963379,GA_tournament_two_point_adaptive_random_noLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,two_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,71.77631578947368,0.19472599029541016,GA_tournament_two_point_adaptive_random_noLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,two_point,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,89.0921052631579,0.1298079490661621,GA_tournament_two_point_adaptive_heuristic_withLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,two_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,83.25,0.12865090370178223,GA_tournament_two_point_adaptive_heuristic_withLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,two_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,89.0921052631579,0.12923002243041992,GA_tournament_two_point_adaptive_heuristic_withLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,two_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,83.25,0.13050103187561035,GA_tournament_two_point_adaptive_heuristic_withLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,two_point,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,74.77631578947368,0.19598078727722168,GA_tournament_two_point_adaptive_heuristic_noLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,two_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,75.35526315789475,0.1965489387512207,GA_tournament_two_point_adaptive_heuristic_noLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,two_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,74.77631578947368,0.19680476188659668,GA_tournament_two_point_adaptive_heuristic_noLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,two_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,75.35526315789475,0.1966400146484375,GA_tournament_two_point_adaptive_heuristic_noLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,two_point,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,91.77631578947368,0.5602357387542725,GA_tournament_rcx_random_random_withLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,random,rcx,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,78.77631578947368,0.5538120269775391,GA_tournament_rcx_random_random_withLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,random,rcx,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,91.77631578947368,0.5610671043395996,GA_tournament_rcx_random_random_withLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,random,rcx,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,78.77631578947368,0.5571022033691406,GA_tournament_rcx_random_random_withLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,random,rcx,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,65.7236842105263,1.9418861865997314,GA_tournament_rcx_random_random_noLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,random,rcx,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,69.61842105263158,1.9613900184631348,GA_tournament_rcx_random_random_noLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,random,rcx,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,65.7236842105263,1.9471700191497803,GA_tournament_rcx_random_random_noLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,random,rcx,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,69.61842105263158,1.9508121013641357,GA_tournament_rcx_random_random_noLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,random,rcx,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,89.82894736842105,0.5722103118896484,GA_tournament_rcx_random_heuristic_withLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,random,rcx,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,84.09210526315789,0.5728998184204102,GA_tournament_rcx_random_heuristic_withLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,random,rcx,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,89.82894736842105,0.5746419429779053,GA_tournament_rcx_random_heuristic_withLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,random,rcx,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,84.09210526315789,0.6049811840057373,GA_tournament_rcx_random_heuristic_withLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,random,rcx,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,82.30263157894737,2.159524917602539,GA_tournament_rcx_random_heuristic_noLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,random,rcx,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,69.5657894736842,2.0075418949127197,GA_tournament_rcx_random_heuristic_noLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,random,rcx,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,82.30263157894737,2.004302978515625,GA_tournament_rcx_random_heuristic_noLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,random,rcx,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,69.5657894736842,2.031540870666504,GA_tournament_rcx_random_heuristic_noLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,random,rcx,heuristic,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,82.46052631578948,0.5887129306793213,GA_tournament_rcx_adaptive_random_withLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,rcx,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,83.35526315789474,0.5901522636413574,GA_tournament_rcx_adaptive_random_withLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,rcx,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,82.46052631578948,0.5852539539337158,GA_tournament_rcx_adaptive_random_withLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,rcx,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,83.35526315789474,0.5891909599304199,GA_tournament_rcx_adaptive_random_withLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,rcx,random,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,71.72368421052633,1.9543869495391846,GA_tournament_rcx_adaptive_random_noLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,rcx,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,1,70.72368421052632,2.0691640377044678,GA_tournament_rcx_adaptive_random_noLS_withNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,rcx,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
J30_1.RCP,0,71.72368421052633,1.958078145980835,GA_tournament_rcx_adaptive_random_noLS_noNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,rcx,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,1,70.72368421052632,2.046119213104248,GA_tournament_rcx_adaptive_random_noLS_noNeighborhood,38,1000,1,50.0,60.0,,,,,,adaptive,rcx,random,False,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,0.0,,,,,,,,,,,,,,
J30_1.RCP,0,91.14473684210526,0.5800700187683105,GA_tournament_rcx_adaptive_heuristic_withLS_withNeighborhood,38,1000,0,50.0,60.0,,,,,,adaptive,rcx,heuristic,True,,,,,,,0.9,0.1,tournament,3.0,True,False,0.5,0.1,0.35,5.0,2.0,,,,,,,,,,,,,,
