instance_id,algorithm,seed,horizon,max_evaluations,best_objective,is_feasible,n_evaluations,runtime,makespan
J30_1.RCP,ga,0,0,100000,156.51315789473688,True,41051,5.000385999679565,38
J30_1.RCP,ga,1,0,100000,156.51315789473688,True,41051,5.001638889312744,38
J30_10.RCP,ga,0,0,100000,84.38130021913805,True,40851,5.0018908977508545,37
J30_10.RCP,ga,1,0,100000,84.38130021913805,True,41951,5.005863189697266,37
J30_100.RCP,ga,0,0,100000,589.1292914536158,True,41401,5.002813100814819,37
J30_100.RCP,ga,1,0,100000,589.1292914536158,True,41601,5.002825975418091,37
J30_101.RCP,ga,0,0,100000,204.219674556213,True,42101,5.006058931350708,52
J30_101.RCP,ga,1,0,100000,204.219674556213,True,42351,5.001617908477783,52
J30_102.RCP,ga,0,0,100000,382.60108418367355,True,42101,5.004163026809692,56
J30_102.RCP,ga,1,0,100000,382.60108418367355,True,41901,5.006316184997559,56
