instance_id,seed,best_objective,runtime,algorithm_name,deadline,param_max_evaluations,param_seed,param_population_size,param_time_limit,param_max_iterations,param_F,param_CR,param_use_adaptive_F,param_use_adaptive_CR,param_mutation_strategy,param_crossover_strategy,param_initialization_strategy,param_use_local_search,param_local_search_top,param_F_min,param_F_max,param_CR_min,param_CR_max,param_K0,param_elite_size,param_path_strategy,param_selection_strategy,param_local_search_eval_limit,param_hm_size,param_hmcr,param_par,param_bw,param_par_min,param_par_max,param_bw_min,param_bw_max,param_parameter_strategy,rpd
J30_3.RCP,0,78.45754461871283,0.08976912498474121,PR_forward_best_noLS,43,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,10.696680656238069
J30_3.RCP,1,91.29475392103839,0.08519387245178223,PR_forward_best_noLS,43,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,28.808851583365087
J30_3.RCP,0,71.80638182801515,0.4360640048980713,HS_fixed_random,43,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,1.3124761541396235
J30_3.RCP,1,70.87614926987563,0.4199950695037842,HS_fixed_random,43,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,0.0
J30_4.RCP,0,65.95041322314049,0.3230929374694824,DE_rand/1_fixedF_bin_fixedCR_noLS,55,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,11.496115799474637
J30_4.RCP,1,72.60495867768594,0.31729722023010254,DE_rand/1_fixedF_bin_fixedCR_noLS,55,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,22.746325378639675
J30_4.RCP,0,85.1504132231405,0.07796788215637207,PR_forward_best_noLS,55,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,43.95573688034428
J30_4.RCP,1,89.18677685950415,0.10647296905517578,PR_forward_best_noLS,55,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,50.7796344939362
J30_4.RCP,0,59.1504132231405,0.4061398506164551,HS_fixed_random,55,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,0.0
J30_4.RCP,1,62.82314049586776,0.42382287979125977,HS_fixed_random,55,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,6.209132062817848
J30_5.RCP,0,68.89281997918833,0.32872533798217773,DE_rand/1_fixedF_bin_fixedCR_noLS,31,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,20.81827803934447
J30_5.RCP,1,66.89281997918835,0.32077598571777344,DE_rand/1_fixedF_bin_fixedCR_noLS,31,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,17.31085076097667
J30_5.RCP,0,86.18314255983348,0.12440824508666992,PR_forward_best_noLS,31,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,51.140552574911446
J30_5.RCP,1,96.11862643080123,0.09090995788574219,PR_forward_best_noLS,31,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,68.56454615131935
J30_5.RCP,0,57.021852237252865,0.42215394973754883,HS_fixed_random,31,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,0.0
J30_5.RCP,1,58.69927159209157,0.4147000312805176,HS_fixed_random,31,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,2.941713201211714
J30_6.RCP,0,61.84349030470914,0.3122549057006836,DE_rand/1_fixedF_bin_fixedCR_noLS,38,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,2.799585587659718
J30_6.RCP,1,62.264542936288095,0.32332921028137207,DE_rand/1_fixedF_bin_fixedCR_noLS,38,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,3.4994819845746568
J30_6.RCP,0,70.2645429362881,0.08826494216918945,PR_forward_best_noLS,38,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,16.797513525958333
J30_6.RCP,1,74.5803324099723,0.09126400947570801,PR_forward_best_noLS,38,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,23.97145159433636
J30_6.RCP,0,60.159279778393355,0.40876221656799316,HS_fixed_random,38,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,0.0
J30_6.RCP,1,60.68559556786704,0.41704225540161133,HS_fixed_random,38,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,0.8748704961436642
J30_7.RCP,0,54.95861111111112,0.3248260021209717,DE_rand/1_fixedF_bin_fixedCR_noLS,60,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,6.045955695150891
J30_7.RCP,1,53.458611111111125,0.3126950263977051,DE_rand/1_fixedF_bin_fixedCR_noLS,60,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,3.1516152027914286
J30_7.RCP,0,58.19194444444445,0.08969902992248535,PR_forward_best_noLS,60,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,12.284867423125764
J30_7.RCP,1,66.72527777777778,0.09759187698364258,PR_forward_best_noLS,60,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,28.75044889077077
J30_7.RCP,0,51.82527777777779,0.4162161350250244,HS_fixed_random,60,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,0.0
J30_7.RCP,1,52.258611111111115,0.41239404678344727,HS_fixed_random,60,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,0.8361428089038286
J30_8.RCP,0,73.91954432182271,0.3180971145629883,DE_rand/1_fixedF_bin_fixedCR_noLS,53,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,16.469783147668245
J30_8.RCP,1,73.01388394446423,0.3181450366973877,DE_rand/1_fixedF_bin_fixedCR_noLS,53,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,15.042798326209631
J30_8.RCP,0,90.14595941616234,0.10260581970214844,PR_forward_best_noLS,53,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,42.036594532135204
J30_8.RCP,1,71.7686009255963,0.09496498107910156,PR_forward_best_noLS,53,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,13.080694196704028
J30_8.RCP,0,63.46671413314347,0.42009401321411133,HS_fixed_random,53,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,0.0
J30_8.RCP,1,67.7308650765397,0.4139411449432373,HS_fixed_random,53,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,6.718720201034347
J30_9.RCP,0,89.05952380952381,0.3261580467224121,DE_rand/1_fixedF_bin_fixedCR_noLS,42,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,5.7086336018086765
J30_9.RCP,1,100.91666666666667,0.326829195022583,DE_rand/1_fixedF_bin_fixedCR_noLS,42,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,19.782393669634033
J30_9.RCP,0,109.48809523809524,0.14347076416015625,PR_forward_best_noLS,42,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,29.95619612830296
J30_9.RCP,1,138.96428571428572,0.10068583488464355,PR_forward_best_noLS,42,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,64.94277236117
J30_9.RCP,0,84.25,0.4263169765472412,HS_fixed_random,42,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,0.0
J30_9.RCP,1,84.53571428571429,0.4366168975830078,HS_fixed_random,42,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,0.33912674862230485
J30_10.RCP,0,74.59751643535428,0.32633399963378906,DE_rand/1_fixedF_bin_fixedCR_noLS,37,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,2.831480586434663
J30_10.RCP,1,77.5164353542732,0.3259413242340088,DE_rand/1_fixedF_bin_fixedCR_noLS,37,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,6.855163525052353
J30_10.RCP,0,78.81373265157049,0.08184409141540527,PR_forward_best_noLS,37,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,8.643467053326873
J30_10.RCP,1,80.97589481373265,0.08729910850524902,PR_forward_best_noLS,37,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,10.0,forward,best,50.0,,,,,,,,,,11.623972933784419
J30_10.RCP,0,72.54346238130023,0.40957117080688477,HS_fixed_random,37,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,0.0
J30_10.RCP,1,74.32724616508399,0.407958984375,HS_fixed_random,37,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,2.4589173513774454
