instance_id,seed,best_objective,runtime,algorithm_name,deadline,param_max_evaluations,param_seed,param_population_size,param_time_limit,param_w,param_c1,param_c2,param_local_search_strategy,param_restart_strategy,param_restart_threshold,param_sa_initial_temp,param_sa_final_temp,param_sa_cooling_rate,param_f_min,param_f_max,param_A0,param_r0,param_alpha,param_gamma,param_local_search_interval,param_hm_size,param_hmcr,param_par,param_bw,param_par_min,param_par_max,param_bw_min,param_bw_max,param_parameter_strategy,param_initialization_strategy
J60_2.RCP,1,98.39100591715977,0.5516490936279297,HS_fixed_random,65,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J60_2.RCP,0,104.11408284023668,0.5476260185241699,HS_fixed_forward,65,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J60_2.RCP,1,99.19100591715977,0.5473983287811279,HS_fixed_forward,65,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J60_2.RCP,0,90.88331360946746,0.5849261283874512,HS_adaptive_random,65,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J60_2.RCP,1,92.94485207100593,0.5949649810791016,HS_adaptive_random,65,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J60_2.RCP,0,100.17562130177514,0.5758159160614014,HS_adaptive_forward,65,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
J60_2.RCP,1,104.36023668639052,0.6011879444122314,HS_adaptive_forward,65,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
J60_3.RCP,0,122.20004455335264,0.6597301959991455,PSO_none_none,67,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J60_3.RCP,1,118.52840276230786,0.664708137512207,PSO_none_none,67,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J60_3.RCP,0,122.20004455335264,0.6649889945983887,PSO_none_adaptive,67,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J60_3.RCP,1,118.52840276230786,0.6663811206817627,PSO_none_adaptive,67,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J60_3.RCP,0,122.20004455335264,0.6603899002075195,PSO_shift_none,67,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J60_3.RCP,1,118.52840276230786,0.6592049598693848,PSO_shift_none,67,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J60_3.RCP,0,122.20004455335264,0.6603498458862305,PSO_shift_adaptive,67,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J60_3.RCP,1,118.52840276230786,0.6601438522338867,PSO_shift_adaptive,67,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J60_3.RCP,0,109.57317888171085,0.5212500095367432,BA_none,67,1000,0,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J60_3.RCP,1,125.69258186678547,0.5208437442779541,BA_none,67,1000,1,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J60_3.RCP,0,92.46870126977055,0.3826470375061035,BA_tlim,67,1000,0,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J60_3.RCP,1,107.3343729115616,0.3804960250854492,BA_tlim,67,1000,1,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J60_3.RCP,0,121.78213410559144,0.5576910972595215,HS_fixed_random,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J60_3.RCP,1,108.73735798618846,0.5486421585083008,HS_fixed_random,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J60_3.RCP,0,99.99108932947205,0.5420360565185547,HS_fixed_forward,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J60_3.RCP,1,98.79705947872577,0.5455379486083984,HS_fixed_forward,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J60_3.RCP,0,108.94631321006906,0.5816371440887451,HS_adaptive_random,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J60_3.RCP,1,118.34929828469593,0.5837318897247314,HS_adaptive_random,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J60_3.RCP,0,107.66273112051682,0.5819780826568604,HS_adaptive_forward,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
J60_3.RCP,1,98.73735798618846,0.5775530338287354,HS_adaptive_forward,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
J90_1.RCP,0,134.0432167520606,0.9703390598297119,PSO_none_none,67,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,1,126.43127645355314,0.972222089767456,PSO_none_none,67,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,0,134.0432167520606,0.9689459800720215,PSO_none_adaptive,67,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,1,126.43127645355314,0.9670579433441162,PSO_none_adaptive,67,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,0,134.0432167520606,0.9688072204589844,PSO_shift_none,67,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,1,126.43127645355314,0.9724330902099609,PSO_shift_none,67,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,0,134.0432167520606,0.9677319526672363,PSO_shift_adaptive,67,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,1,126.43127645355314,0.9692230224609375,PSO_shift_adaptive,67,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_1.RCP,0,143.8939630207173,0.749096155166626,BA_none,67,1000,0,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_1.RCP,1,146.1924704834039,0.758429765701294,BA_none,67,1000,1,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_1.RCP,0,125.65515705056806,0.5430960655212402,BA_tlim,67,1000,0,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_1.RCP,1,120.81933615504566,0.5495030879974365,BA_tlim,67,1000,1,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_1.RCP,0,155.23724660280683,0.8051469326019287,HS_fixed_random,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J90_1.RCP,1,159.65515705056805,0.8051609992980957,HS_fixed_random,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J90_1.RCP,0,147.08799287146357,0.7976629734039307,HS_fixed_forward,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J90_1.RCP,1,137.02829137892624,0.8073990345001221,HS_fixed_forward,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J90_1.RCP,0,159.59545555803075,0.8507099151611328,HS_adaptive_random,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J90_1.RCP,1,162.64023167743372,0.8514091968536377,HS_adaptive_random,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J90_1.RCP,0,143.3566495878815,0.848114013671875,HS_adaptive_forward,67,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
J90_1.RCP,1,148.25217197594117,0.8590531349182129,HS_adaptive_forward,67,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
J90_2.RCP,0,103.8024276859504,0.967031717300415,PSO_none_none,88,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,1,85.66606404958678,0.9698278903961182,PSO_none_none,88,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,0,103.8024276859504,0.9782438278198242,PSO_none_adaptive,88,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,1,85.66606404958678,1.011336088180542,PSO_none_adaptive,88,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,0,103.8024276859504,1.0496881008148193,PSO_shift_none,88,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,1,85.66606404958678,0.9844717979431152,PSO_shift_none,88,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,0,103.8024276859504,0.9725639820098877,PSO_shift_adaptive,88,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,1,85.66606404958678,0.9722120761871338,PSO_shift_adaptive,88,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
J90_2.RCP,0,83.37060950413223,0.7639920711517334,BA_none,88,1000,0,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_2.RCP,1,102.8024276859504,0.8491039276123047,BA_none,88,1000,1,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_2.RCP,0,70.66606404958678,0.5978782176971436,BA_tlim,88,1000,0,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_2.RCP,1,85.62060950413223,0.5526938438415527,BA_tlim,88,1000,1,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
J90_2.RCP,0,99.27970041322314,0.8633930683135986,HS_fixed_random,88,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J90_2.RCP,1,96.16606404958678,0.887631893157959,HS_fixed_random,88,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
J90_2.RCP,0,81.98424586776859,0.8031611442565918,HS_fixed_forward,88,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J90_2.RCP,1,89.48424586776859,0.8103899955749512,HS_fixed_forward,88,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
J90_2.RCP,0,94.50697314049586,0.8603610992431641,HS_adaptive_random,88,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J90_2.RCP,1,97.16606404958678,0.855762243270874,HS_adaptive_random,88,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
J90_2.RCP,0,88.18879132231405,0.8499929904937744,HS_adaptive_forward,88,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
J90_2.RCP,1,91.25697314049586,0.861264705657959,HS_adaptive_forward,88,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
j120_1.rcp,0,143.74410774410774,1.2781388759613037,PSO_none_none,99,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,1,129.62289562289564,1.2775239944458008,PSO_none_none,99,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,0,143.74410774410774,1.2794880867004395,PSO_none_adaptive,99,1000,0,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,1,129.62289562289564,1.375762939453125,PSO_none_adaptive,99,1000,1,50.0,60.0,0.729,1.49445,1.49445,none,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,0,143.74410774410774,1.2952351570129395,PSO_shift_none,99,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,1,129.62289562289564,1.285546064376831,PSO_shift_none,99,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,none,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,0,143.74410774410774,1.2840027809143066,PSO_shift_adaptive,99,1000,0,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,1,129.62289562289564,1.2896592617034912,PSO_shift_adaptive,99,1000,1,50.0,60.0,0.729,1.49445,1.49445,shift,adaptive,30.0,80.0,0.01,0.9,,,,,,,,,,,,,,,,,
j120_1.rcp,0,167.0976430976431,1.0000379085540771,BA_none,99,1000,0,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
j120_1.rcp,1,150.20875420875421,1.0117909908294678,BA_none,99,1000,1,50.0,60.0,,,,none,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
j120_1.rcp,0,124.65319865319867,0.7338528633117676,BA_tlim,99,1000,0,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
j120_1.rcp,1,127.25925925925927,0.7195451259613037,BA_tlim,99,1000,1,50.0,60.0,,,,tlim,,,,,,0.0,2.0,1.0,0.5,0.9,0.9,10.0,,,,,,,,,,
j120_1.rcp,0,161.0976430976431,1.0619800090789795,HS_fixed_random,99,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
j120_1.rcp,1,143.3804713804714,1.06416916847229,HS_fixed_random,99,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,random
j120_1.rcp,0,114.996632996633,1.0632479190826416,HS_fixed_forward,99,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
j120_1.rcp,1,124.16835016835019,1.0668838024139404,HS_fixed_forward,99,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed,forward
j120_1.rcp,0,149.62289562289564,1.1292927265167236,HS_adaptive_random,99,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
j120_1.rcp,1,158.32996632996634,1.137983798980713,HS_adaptive_random,99,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,random
j120_1.rcp,0,112.32996632996631,1.132227897644043,HS_adaptive_forward,99,1000,0,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
j120_1.rcp,1,128.85521885521888,1.1233422756195068,HS_adaptive_forward,99,1000,1,,60.0,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,adaptive,forward
