instance_id,seed,best_objective,runtime,algorithm_name,deadline,param_max_evaluations,param_seed,param_population_size,param_crossover_rate,param_mutation_rate,param_time_limit,param_initial_temperature,param_cooling_rate,param_iterations_per_temperature,param_perturbation_strength,param_max_iterations
J30_21.RCP,1,64.29128086419753,0.1338651180267334,ga,72,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_21.RCP,0,69.98572530864197,0.11032986640930176,sa,72,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_21.RCP,1,69.31905864197532,0.11171674728393555,sa,72,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_21.RCP,0,74.56905864197532,0.10196971893310547,ils,72,1000,0,,,,60.0,,,,5.0,100.0
J30_21.RCP,1,68.87461419753087,0.1020667552947998,ils,72,1000,1,,,,60.0,,,,5.0,100.0
J30_22.RCP,0,96.07363576594346,0.1340188980102539,ga,39,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_22.RCP,1,96.5351742274819,0.13344931602478027,ga,39,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_22.RCP,0,106.79158448389218,0.10976791381835938,sa,39,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_22.RCP,1,103.15055884286653,0.10959291458129883,sa,39,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_22.RCP,0,88.48389217619987,0.10062384605407715,ils,39,1000,0,,,,60.0,,,,5.0,100.0
J30_22.RCP,1,98.48389217619984,0.10063695907592773,ils,39,1000,1,,,,60.0,,,,5.0,100.0
J30_23.RCP,0,54.28254847645431,0.13570189476013184,ga,57,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_23.RCP,1,52.10710987996307,0.13321399688720703,ga,57,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_23.RCP,0,56.31763619575254,0.11015605926513672,sa,57,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_23.RCP,1,56.633425669436754,0.10972094535827637,sa,57,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_23.RCP,0,67.54570637119113,0.10280704498291016,ils,57,1000,0,,,,60.0,,,,5.0,100.0
J30_23.RCP,1,54.59833795013851,0.10217094421386719,ils,57,1000,1,,,,60.0,,,,5.0,100.0
J30_24.RCP,0,54.12109537692626,0.13493609428405762,ga,98,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_24.RCP,1,53.91701374427321,0.1345217227935791,ga,98,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_24.RCP,0,54.2231361932528,0.11043882369995117,sa,98,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_24.RCP,1,55.30476884631402,0.11164331436157227,sa,98,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_24.RCP,0,58.12109537692626,0.10167670249938965,ils,98,1000,0,,,,60.0,,,,5.0,100.0
J30_24.RCP,1,57.753748438150765,0.10187077522277832,ils,98,1000,1,,,,60.0,,,,5.0,100.0
J30_25.RCP,0,85.11814744801514,0.13393497467041016,ga,46,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_25.RCP,1,86.98771266540643,0.1343381404876709,ga,46,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_25.RCP,0,95.11814744801514,0.11032414436340332,sa,46,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_25.RCP,1,92.37901701323253,0.1092841625213623,sa,46,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_25.RCP,0,88.59640831758034,0.10124397277832031,ils,46,1000,0,,,,60.0,,,,5.0,100.0
J30_25.RCP,1,80.46597353497165,0.10120391845703125,ils,46,1000,1,,,,60.0,,,,5.0,100.0
J30_26.RCP,0,49.82840868636525,0.13507485389709473,ga,53,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_26.RCP,1,51.26237095051621,0.1331787109375,ga,53,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_26.RCP,0,52.50765396938412,0.1096639633178711,sa,53,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_26.RCP,1,53.488786044855814,0.10925579071044922,sa,53,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_26.RCP,0,48.50765396938413,0.10082888603210449,ils,53,1000,0,,,,60.0,,,,5.0,100.0
J30_26.RCP,1,55.375578497686,0.10207295417785645,ils,53,1000,1,,,,60.0,,,,5.0,100.0
J30_27.RCP,0,67.09505208333333,0.13332295417785645,ga,48,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_27.RCP,1,70.47005208333334,0.1330113410949707,ga,48,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_27.RCP,0,71.30338541666667,0.10913300514221191,sa,48,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_27.RCP,1,77.88671875000001,0.1102449893951416,sa,48,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_27.RCP,0,73.88671875,0.10121607780456543,ils,48,1000,0,,,,60.0,,,,5.0,100.0
J30_27.RCP,1,88.09505208333333,0.1013040542602539,ils,48,1000,1,,,,60.0,,,,5.0,100.0
J30_28.RCP,0,50.40637860082305,0.13447284698486328,ga,54,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_28.RCP,1,46.480452674897116,0.13337111473083496,ga,54,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_28.RCP,0,53.85082304526749,0.10973787307739258,sa,54,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_28.RCP,1,53.36934156378601,0.10898876190185547,sa,54,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_28.RCP,0,51.36934156378601,0.1024622917175293,ils,54,1000,0,,,,60.0,,,,5.0,100.0
J30_28.RCP,1,46.998971193415635,0.1015169620513916,ils,54,1000,1,,,,60.0,,,,5.0,100.0
J30_29.RCP,0,88.78166666666668,0.13534903526306152,ga,60,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_29.RCP,1,81.515,0.13344383239746094,ga,60,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_29.RCP,0,90.68166666666667,0.11042213439941406,sa,60,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_29.RCP,1,90.51500000000001,0.11632418632507324,sa,60,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_29.RCP,0,89.84833333333333,0.1054677963256836,ils,60,1000,0,,,,60.0,,,,5.0,100.0
J30_29.RCP,1,81.94833333333332,0.10473823547363281,ils,60,1000,1,,,,60.0,,,,5.0,100.0
J30_30.RCP,0,64.69744536780547,0.1347191333770752,ga,57,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_30.RCP,1,61.11849799938441,0.13443994522094727,ga,57,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_30.RCP,0,67.67990150815635,0.11092400550842285,sa,57,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_30.RCP,1,69.92551554324406,0.11166214942932129,sa,57,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_30.RCP,0,73.15358571868268,0.10246396064758301,ils,57,1000,0,,,,60.0,,,,5.0,100.0
J30_30.RCP,1,71.08341028008617,0.10237002372741699,ils,57,1000,1,,,,60.0,,,,5.0,100.0
J30_31.RCP,0,66.48396501457725,0.13371014595031738,ga,49,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_31.RCP,1,70.23906705539358,0.13422012329101562,ga,49,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_31.RCP,0,70.81049562682215,0.10975003242492676,sa,49,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_31.RCP,1,69.50437317784255,0.10950303077697754,sa,49,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_31.RCP,0,68.40233236151602,0.10094499588012695,ils,49,1000,0,,,,60.0,,,,5.0,100.0
J30_31.RCP,1,67.70845481049561,0.10175728797912598,ils,49,1000,1,,,,60.0,,,,5.0,100.0
J30_32.RCP,0,62.23166666666666,0.1346912384033203,ga,60,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_32.RCP,1,66.765,0.13289880752563477,ga,60,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_32.RCP,0,67.79833333333332,0.1100618839263916,sa,60,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_32.RCP,1,74.09833333333333,0.11010503768920898,sa,60,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_32.RCP,0,86.36500000000001,0.10251402854919434,ils,60,1000,0,,,,60.0,,,,5.0,100.0
J30_32.RCP,1,70.265,0.10170698165893555,ils,60,1000,1,,,,60.0,,,,5.0,100.0
J30_33.RCP,0,84.66364870982343,0.13383722305297852,ga,47,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_33.RCP,1,67.72747849705749,0.1335277557373047,ga,47,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_33.RCP,0,103.04662743322768,0.11056923866271973,sa,47,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_33.RCP,1,88.87641466727024,0.11029195785522461,sa,47,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_33.RCP,0,86.28066998641917,0.10183310508728027,ils,47,1000,0,,,,60.0,,,,5.0,100.0
J30_33.RCP,1,95.25939339067449,0.10148406028747559,ils,47,1000,1,,,,60.0,,,,5.0,100.0
J30_34.RCP,0,103.69959987688523,0.14502882957458496,ga,57,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_34.RCP,1,106.68205601723608,0.13398981094360352,ga,57,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_34.RCP,0,115.243459526008,0.10967302322387695,sa,57,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_34.RCP,1,112.4013542628501,0.10935401916503906,sa,57,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_34.RCP,0,98.6469682979378,0.10096907615661621,ils,57,1000,0,,,,60.0,,,,5.0,100.0
J30_34.RCP,1,105.06802092951675,0.10108184814453125,ils,57,1000,1,,,,60.0,,,,5.0,100.0
J30_35.RCP,0,69.82131571387532,0.13584589958190918,ga,59,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_35.RCP,1,67.92301062912956,0.13329625129699707,ga,59,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_35.RCP,0,80.32979029014652,0.11038088798522949,sa,59,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_35.RCP,1,81.88911232404483,0.1096041202545166,sa,59,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_35.RCP,0,79.95690893421431,0.10255193710327148,ils,59,1000,0,,,,60.0,,,,5.0,100.0
J30_35.RCP,1,62.83826486641771,0.10109686851501465,ils,59,1000,1,,,,60.0,,,,5.0,100.0
J30_36.RCP,0,97.1427160493827,0.13408422470092773,ga,45,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_36.RCP,1,101.67604938271607,0.13821101188659668,ga,45,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_36.RCP,0,123.09827160493829,0.11594104766845703,sa,45,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_36.RCP,1,104.65382716049382,0.11313199996948242,sa,45,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_36.RCP,0,91.80938271604937,0.10244464874267578,ils,45,1000,0,,,,60.0,,,,5.0,100.0
J30_36.RCP,1,88.38716049382717,0.10228991508483887,ils,45,1000,1,,,,60.0,,,,5.0,100.0
J30_37.RCP,0,66.13360969387755,0.13479399681091309,ga,56,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_37.RCP,1,66.91932397959184,0.13464117050170898,ga,56,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_37.RCP,0,70.63360969387756,0.11038780212402344,sa,56,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_37.RCP,1,69.81218112244899,0.10999488830566406,sa,56,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_37.RCP,0,71.06218112244899,0.10240578651428223,ils,56,1000,0,,,,60.0,,,,5.0,100.0
J30_37.RCP,1,62.95503826530613,0.10423922538757324,ils,56,1000,1,,,,60.0,,,,5.0,100.0
J30_38.RCP,0,59.2509090909091,0.13470888137817383,ga,55,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_38.RCP,1,60.66909090909091,0.1341700553894043,ga,55,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_38.RCP,0,63.06909090909091,0.11032414436340332,sa,55,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_38.RCP,1,63.39636363636364,0.10985589027404785,sa,55,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_38.RCP,0,64.45090909090911,0.10101699829101562,ils,55,1000,0,,,,60.0,,,,5.0,100.0
J30_38.RCP,1,67.6509090909091,0.10214710235595703,ils,55,1000,1,,,,60.0,,,,5.0,100.0
J30_39.RCP,0,109.90027700831024,0.1334841251373291,ga,38,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_39.RCP,1,107.8476454293629,0.13342618942260742,ga,38,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_39.RCP,0,107.58448753462604,0.1108250617980957,sa,38,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_39.RCP,1,111.58448753462604,0.10942292213439941,sa,38,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_39.RCP,0,109.6371191135734,0.10122084617614746,ils,38,1000,0,,,,60.0,,,,5.0,100.0
J30_39.RCP,1,110.53185595567867,0.11304116249084473,ils,38,1000,1,,,,60.0,,,,5.0,100.0
