instance_id,seed,best_objective,runtime,algorithm_name,deadline,param_max_evaluations,param_time_limit,param_seed,param_problem_type,param_use_delay_factors,param_population_size,param_crossover_rate,param_mutation_rate,param_tournament_size,param_crossover,param_mutation,param_elitism,param_initial_temperature,param_cooling_rate,param_min_temperature,param_iterations_per_temperature,param_mutation_operator,param_perturbation_strength,param_local_search_operator,param_perturbation_operator,param_acceptance
J30_9.RCP,0,136.86904761904762,0.15082383155822754,ga,42,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_9.RCP,1,136.86904761904762,0.14441823959350586,ga,42,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_9.RCP,0,136.86904761904762,0.1360321044921875,sa,42,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_9.RCP,1,136.86904761904762,0.13087821006774902,sa,42,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_9.RCP,0,136.86904761904762,0.12307190895080566,ils,42,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_9.RCP,1,136.86904761904762,0.12476968765258789,ils,42,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_10.RCP,0,84.38130021913805,0.14263582229614258,ga,37,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_10.RCP,1,84.38130021913805,0.1362628936767578,ga,37,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_10.RCP,0,84.38130021913805,0.1228640079498291,sa,37,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_10.RCP,1,84.38130021913805,0.2091379165649414,sa,37,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_10.RCP,0,84.38130021913805,0.1231989860534668,ils,37,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_10.RCP,1,84.38130021913805,0.13542509078979492,ils,37,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_11.RCP,0,98.43079584775086,0.13586997985839844,ga,34,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_11.RCP,1,98.43079584775086,0.13935184478759766,ga,34,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_11.RCP,0,98.43079584775086,0.12513399124145508,sa,34,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_11.RCP,1,98.43079584775086,0.12720298767089844,sa,34,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_11.RCP,0,98.43079584775086,0.124114990234375,ils,34,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_11.RCP,1,98.43079584775086,0.12206697463989258,ils,34,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_12.RCP,0,116.89981096408317,0.13488483428955078,ga,46,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_12.RCP,1,116.89981096408317,0.13943696022033691,ga,46,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_12.RCP,0,116.89981096408317,0.12281107902526855,sa,46,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_12.RCP,1,116.89981096408317,0.12275195121765137,sa,46,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_12.RCP,0,116.89981096408317,0.12235498428344727,ils,46,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_12.RCP,1,116.89981096408317,0.12533187866210938,ils,46,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_13.RCP,0,94.43050297458086,0.13957595825195312,ga,43,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_13.RCP,1,94.43050297458086,0.13901400566101074,ga,43,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_13.RCP,0,94.43050297458086,0.12148714065551758,sa,43,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_13.RCP,1,94.43050297458086,0.12252211570739746,sa,43,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_13.RCP,0,94.43050297458086,0.12425804138183594,ils,43,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_13.RCP,1,94.43050297458086,0.12141275405883789,ils,43,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_14.RCP,0,134.01814058956916,0.1339249610900879,ga,42,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_14.RCP,1,134.01814058956916,0.13488006591796875,ga,42,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_14.RCP,0,134.01814058956916,0.12117123603820801,sa,42,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_14.RCP,1,134.01814058956916,0.12170672416687012,sa,42,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_14.RCP,0,134.01814058956916,0.12137293815612793,ils,42,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_14.RCP,1,134.01814058956916,0.1240541934967041,ils,42,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_15.RCP,0,133.46251441753174,0.1335752010345459,ga,51,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_15.RCP,1,133.46251441753174,0.13394594192504883,ga,51,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_15.RCP,0,133.46251441753174,0.12105011940002441,sa,51,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_15.RCP,1,133.46251441753174,0.12100601196289062,sa,51,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_15.RCP,0,133.46251441753174,0.12190389633178711,ils,51,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_15.RCP,1,133.46251441753174,0.12165999412536621,ils,51,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_16.RCP,0,140.10502489814397,0.13398289680480957,ga,47,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_16.RCP,1,140.10502489814397,0.13625597953796387,ga,47,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_16.RCP,0,140.10502489814397,0.12073016166687012,sa,47,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_16.RCP,1,140.10502489814397,0.1212921142578125,sa,47,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_16.RCP,0,140.10502489814397,0.12181520462036133,ils,47,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_16.RCP,1,140.10502489814397,0.12372374534606934,ils,47,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_17.RCP,0,153.64599366229066,0.1382589340209961,ga,47,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_17.RCP,1,153.64599366229066,0.13968992233276367,ga,47,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_17.RCP,0,153.64599366229066,0.12142491340637207,sa,47,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_17.RCP,1,153.64599366229066,0.12237310409545898,sa,47,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_17.RCP,0,153.64599366229066,0.1289081573486328,ils,47,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_17.RCP,1,153.64599366229066,0.12400627136230469,ils,47,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_18.RCP,0,94.13400000000001,0.13420581817626953,ga,50,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_18.RCP,1,94.13400000000001,0.13495302200317383,ga,50,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_18.RCP,0,94.13400000000001,0.12162017822265625,sa,50,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_18.RCP,1,94.13400000000001,0.12457776069641113,sa,50,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_18.RCP,0,94.13400000000001,0.12566399574279785,ils,50,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_18.RCP,1,94.13400000000001,0.12266087532043457,ils,50,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_19.RCP,0,170.15455594002307,0.1356499195098877,ga,51,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_19.RCP,1,170.15455594002307,0.13448095321655273,ga,51,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_19.RCP,0,170.15455594002307,0.12173795700073242,sa,51,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_19.RCP,1,170.15455594002307,0.12346005439758301,sa,51,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_19.RCP,0,170.15455594002307,0.12751197814941406,ils,51,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_19.RCP,1,170.15455594002307,0.1243600845336914,ils,51,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_20.RCP,0,137.92266508030932,0.13327598571777344,ga,41,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_20.RCP,1,137.92266508030932,0.13633179664611816,ga,41,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_20.RCP,0,137.92266508030932,0.1242818832397461,sa,41,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_20.RCP,1,137.92266508030932,0.12237215042114258,sa,41,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_20.RCP,0,137.92266508030932,0.12725520133972168,ils,41,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_20.RCP,1,137.92266508030932,0.12593793869018555,ils,41,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_21.RCP,0,107.65239197530865,0.1387319564819336,ga,72,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_21.RCP,1,107.65239197530865,0.13433027267456055,ga,72,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_21.RCP,0,107.65239197530865,0.12165403366088867,sa,72,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_21.RCP,1,107.65239197530865,0.1250898838043213,sa,72,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_21.RCP,0,107.65239197530865,0.12475705146789551,ils,72,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_21.RCP,1,107.65239197530865,0.1267540454864502,ils,72,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_22.RCP,0,117.30440499671269,0.1324601173400879,ga,39,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_22.RCP,1,117.30440499671269,0.13463115692138672,ga,39,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_22.RCP,0,117.30440499671269,0.12090110778808594,sa,39,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_22.RCP,1,117.30440499671269,0.12066483497619629,sa,39,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_22.RCP,0,117.30440499671269,0.12259411811828613,ils,39,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_22.RCP,1,117.30440499671269,0.12139582633972168,ils,39,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_23.RCP,0,87.33518005540168,0.13557028770446777,ga,57,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_23.RCP,1,87.33518005540168,0.13592982292175293,ga,57,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_23.RCP,0,87.33518005540168,0.1211400032043457,sa,57,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_23.RCP,1,87.33518005540168,0.12141704559326172,sa,57,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_23.RCP,0,87.33518005540168,0.1220090389251709,ils,57,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_23.RCP,1,87.33518005540168,0.12202310562133789,ils,57,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_24.RCP,0,64.12109537692628,0.13399982452392578,ga,98,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_24.RCP,1,64.12109537692628,0.13423490524291992,ga,98,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_24.RCP,0,64.12109537692628,0.12494206428527832,sa,98,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_24.RCP,1,64.12109537692628,0.1325700283050537,sa,98,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_24.RCP,0,64.12109537692628,0.127777099609375,ils,98,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_24.RCP,1,64.12109537692628,0.12150406837463379,ils,98,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_25.RCP,0,157.07466918714556,0.1342179775238037,ga,46,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_25.RCP,1,157.07466918714556,0.14515399932861328,ga,46,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_25.RCP,0,157.07466918714556,0.1261146068572998,sa,46,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_25.RCP,1,157.07466918714556,0.12355303764343262,sa,46,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_25.RCP,0,157.07466918714556,0.12199187278747559,ils,46,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_25.RCP,1,157.07466918714556,0.12138700485229492,ils,46,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_26.RCP,0,66.62086151655394,0.13279104232788086,ga,53,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_26.RCP,1,66.62086151655394,0.13410687446594238,ga,53,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_26.RCP,0,66.62086151655394,0.12107181549072266,sa,53,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_26.RCP,1,66.62086151655394,0.12094998359680176,sa,53,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_26.RCP,0,66.62086151655394,0.12147212028503418,ils,53,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_26.RCP,1,66.62086151655394,0.12267899513244629,ils,53,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_27.RCP,0,141.38671874999997,0.1334400177001953,ga,48,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_27.RCP,1,141.38671874999997,0.13538885116577148,ga,48,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_27.RCP,0,141.38671874999997,0.12083268165588379,sa,48,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_27.RCP,1,141.38671874999997,0.12119436264038086,sa,48,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_27.RCP,0,141.38671874999997,0.12060880661010742,ils,48,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_27.RCP,1,141.38671874999997,0.12242889404296875,ils,48,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_28.RCP,0,82.9619341563786,0.13365888595581055,ga,54,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_28.RCP,1,82.9619341563786,0.13709592819213867,ga,54,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_28.RCP,0,82.9619341563786,0.12233591079711914,sa,54,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_28.RCP,1,82.9619341563786,0.12329912185668945,sa,54,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_28.RCP,0,82.9619341563786,0.12153387069702148,ils,54,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_28.RCP,1,82.9619341563786,0.12206602096557617,ils,54,1000,60.0,1,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
J30_29.RCP,0,102.11500000000001,0.13609695434570312,ga,60,1000,60.0,0,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_29.RCP,1,102.11500000000001,0.13927078247070312,ga,60,1000,60.0,1,rlp,False,50.0,0.8,0.1,3.0,ox1,swap,2.0,,,,,,,,,
J30_29.RCP,0,102.11500000000001,0.12279391288757324,sa,60,1000,60.0,0,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_29.RCP,1,102.11500000000001,0.12118697166442871,sa,60,1000,60.0,1,rlp,False,,,,,,,,10000.0,0.995,1.0,100.0,swap,,,,
J30_29.RCP,0,102.11500000000001,0.12220096588134766,ils,60,1000,60.0,0,rlp,False,,,,,,,,,,,,,5.0,swap,swap,better
