instance_id,seed,best_objective,runtime,algorithm_name,deadline,param_max_evaluations,param_seed,param_population_size,param_crossover_rate,param_mutation_rate,param_time_limit,param_initial_temperature,param_cooling_rate,param_iterations_per_temperature,param_perturbation_strength,param_max_iterations
J30_4.RCP,1,73.33223140495868,0.10159087181091309,ils,55,1000,1,,,,60.0,,,,5.0,100.0
J30_5.RCP,0,71.66701352757542,0.13225603103637695,ga,31,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_5.RCP,1,77.21540062434961,0.13213729858398438,ga,31,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_5.RCP,0,86.57023933402704,0.22307205200195312,sa,31,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_5.RCP,1,80.312174817898,0.11097908020019531,sa,31,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_5.RCP,0,71.73152965660768,0.10188627243041992,ils,31,1000,0,,,,60.0,,,,5.0,100.0
J30_5.RCP,1,71.98959417273672,0.10342597961425781,ils,31,1000,1,,,,60.0,,,,5.0,100.0
J30_6.RCP,0,66.00138504155125,0.13952898979187012,ga,38,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_6.RCP,1,66.5803324099723,0.1350078582763672,ga,38,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_6.RCP,0,68.00138504155125,0.10897302627563477,sa,38,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_6.RCP,1,71.00138504155125,0.10881686210632324,sa,38,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_6.RCP,0,63.106648199445985,0.1106722354888916,ils,38,1000,0,,,,60.0,,,,5.0,100.0
J30_6.RCP,1,63.36980609418283,0.13778901100158691,ils,38,1000,1,,,,60.0,,,,5.0,100.0
J30_7.RCP,0,55.358611111111124,0.1359541416168213,ga,60,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_7.RCP,1,52.85861111111112,0.13297009468078613,ga,60,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_7.RCP,0,57.39194444444445,0.10897207260131836,sa,60,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_7.RCP,1,61.191944444444445,0.10925793647766113,sa,60,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_7.RCP,0,59.42527777777779,0.10035419464111328,ils,60,1000,0,,,,60.0,,,,5.0,100.0
J30_7.RCP,1,88.95861111111111,0.10044193267822266,ils,60,1000,1,,,,60.0,,,,5.0,100.0
J30_8.RCP,0,79.88180847276611,0.1338350772857666,ga,53,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_8.RCP,1,77.42897828408687,0.13482022285461426,ga,53,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_8.RCP,0,80.03275186899252,0.11135411262512207,sa,53,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_8.RCP,1,73.6553933784265,0.10982799530029297,sa,53,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_8.RCP,0,69.24029903880384,0.10184192657470703,ils,53,1000,0,,,,60.0,,,,5.0,100.0
J30_8.RCP,1,82.78746885012458,0.10184407234191895,ils,53,1000,1,,,,60.0,,,,5.0,100.0
J30_9.RCP,0,93.91666666666667,0.13327312469482422,ga,42,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_9.RCP,1,107.25,0.13252496719360352,ga,42,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_9.RCP,0,114.29761904761905,0.11023211479187012,sa,42,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_9.RCP,1,128.72619047619048,0.1121668815612793,sa,42,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_9.RCP,0,114.82142857142857,0.1020059585571289,ils,42,1000,0,,,,60.0,,,,5.0,100.0
J30_9.RCP,1,157.82142857142856,0.10314702987670898,ils,42,1000,1,,,,60.0,,,,5.0,100.0
J30_10.RCP,0,80.27319211102996,0.13870787620544434,ga,37,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_10.RCP,1,79.89481373265157,0.13347268104553223,ga,37,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_10.RCP,0,83.02994886778671,0.10984301567077637,sa,37,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_10.RCP,1,82.05697589481375,0.1094200611114502,sa,37,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_10.RCP,0,72.1110299488678,0.10116815567016602,ils,37,1000,0,,,,60.0,,,,5.0,100.0
J30_10.RCP,1,72.38130021913807,0.1019589900970459,ils,37,1000,1,,,,60.0,,,,5.0,100.0
J30_11.RCP,0,78.66608996539793,0.13367199897766113,ga,34,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_11.RCP,1,83.66608996539793,0.1341838836669922,ga,34,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_11.RCP,0,95.90138408304499,0.11198782920837402,sa,34,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_11.RCP,1,86.25432525951558,0.11559891700744629,sa,34,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_11.RCP,0,64.5484429065744,0.10340189933776855,ils,34,1000,0,,,,60.0,,,,5.0,100.0
J30_11.RCP,1,72.66608996539792,0.10938024520874023,ils,34,1000,1,,,,60.0,,,,5.0,100.0
J30_12.RCP,0,68.94328922495274,0.1388721466064453,ga,46,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_12.RCP,1,68.46502835538752,0.13682913780212402,ga,46,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_12.RCP,0,75.07372400756144,0.11034917831420898,sa,46,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_12.RCP,1,72.29111531190927,0.1198427677154541,sa,46,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_12.RCP,0,73.72589792060491,0.106201171875,ils,46,1000,0,,,,60.0,,,,5.0,100.0
J30_12.RCP,1,67.59546313799622,0.11019110679626465,ils,46,1000,1,,,,60.0,,,,5.0,100.0
J30_13.RCP,0,54.663061114115735,0.14814090728759766,ga,43,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_13.RCP,1,53.87236343969714,0.1343827247619629,ga,43,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_13.RCP,0,56.98864250946458,0.1110389232635498,sa,43,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_13.RCP,1,57.08166576527854,0.11007404327392578,sa,43,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_13.RCP,0,55.26771227690643,0.10215497016906738,ils,43,1000,0,,,,60.0,,,,5.0,100.0
J30_13.RCP,1,56.197944835045966,0.10192728042602539,ils,43,1000,1,,,,60.0,,,,5.0,100.0
J30_14.RCP,0,52.54195011337868,0.13344693183898926,ga,42,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_14.RCP,1,51.2562358276644,0.16198992729187012,ga,42,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_14.RCP,0,53.11337868480725,0.11148810386657715,sa,42,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_14.RCP,1,59.63718820861678,0.11480498313903809,sa,42,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_14.RCP,0,55.63718820861678,0.10236597061157227,ils,42,1000,0,,,,60.0,,,,5.0,100.0
J30_14.RCP,1,47.780045351473916,0.10719609260559082,ils,42,1000,1,,,,60.0,,,,5.0,100.0
J30_15.RCP,0,61.50173010380624,0.14455699920654297,ga,51,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_15.RCP,1,64.48212226066899,0.1411421298980713,ga,51,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_15.RCP,0,77.54094579008076,0.11726999282836914,sa,51,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_15.RCP,1,71.3840830449827,0.11558389663696289,sa,51,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_15.RCP,0,84.9919261822376,0.1082451343536377,ils,51,1000,0,,,,60.0,,,,5.0,100.0
J30_15.RCP,1,68.40369088811997,0.10985898971557617,ils,51,1000,1,,,,60.0,,,,5.0,100.0
J30_16.RCP,0,62.956088727931196,0.14197182655334473,ga,47,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_16.RCP,1,70.27523766410141,0.13831019401550293,ga,47,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_16.RCP,0,81.84970574920779,0.1116337776184082,sa,47,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_16.RCP,1,72.74332277048437,0.11010932922363281,sa,47,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_16.RCP,0,61.89225894069715,0.10361599922180176,ils,47,1000,0,,,,60.0,,,,5.0,100.0
J30_16.RCP,1,74.87098234495247,0.101654052734375,ils,47,1000,1,,,,60.0,,,,5.0,100.0
J30_17.RCP,0,61.17790855590765,0.1352860927581787,ga,47,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_17.RCP,1,50.83748302399275,0.13444113731384277,ga,47,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_17.RCP,0,67.73110004526936,0.11205911636352539,sa,47,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_17.RCP,1,68.75237664101404,0.11089468002319336,sa,47,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_17.RCP,0,64.15663196016297,0.10251474380493164,ils,47,1000,0,,,,60.0,,,,5.0,100.0
J30_17.RCP,1,71.13535536441829,0.10172700881958008,ils,47,1000,1,,,,60.0,,,,5.0,100.0
J30_18.RCP,0,71.73400000000001,0.13504886627197266,ga,50,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_18.RCP,1,70.65400000000001,0.1347198486328125,ga,50,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_18.RCP,0,81.054,0.10965776443481445,sa,50,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_18.RCP,1,77.45400000000001,0.11060929298400879,sa,50,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_18.RCP,0,75.65400000000001,0.10290098190307617,ils,50,1000,0,,,,60.0,,,,5.0,100.0
J30_18.RCP,1,75.61399999999999,0.10328125953674316,ils,50,1000,1,,,,60.0,,,,5.0,100.0
J30_19.RCP,0,99.0565167243368,0.13568878173828125,ga,51,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_19.RCP,1,109.4878892733564,0.1356220245361328,ga,51,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_19.RCP,0,101.21337946943484,0.11117005348205566,sa,51,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_19.RCP,1,103.52710495963092,0.11228084564208984,sa,51,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_19.RCP,0,97.40945790080738,0.10366320610046387,ils,51,1000,0,,,,60.0,,,,5.0,100.0
J30_19.RCP,1,79.52710495963092,0.1058499813079834,ils,51,1000,1,,,,60.0,,,,5.0,100.0
J30_20.RCP,0,100.4104699583581,0.13910412788391113,ga,41,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_20.RCP,1,91.62998215348007,0.13834714889526367,ga,41,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_20.RCP,0,104.02022605591908,0.11577773094177246,sa,41,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_20.RCP,1,100.45925044616298,0.11179709434509277,sa,41,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_20.RCP,0,90.36168947055324,0.10478711128234863,ils,41,1000,0,,,,60.0,,,,5.0,100.0
J30_20.RCP,1,94.2153480071386,0.10547804832458496,ils,41,1000,1,,,,60.0,,,,5.0,100.0
J30_21.RCP,0,66.12461419753087,0.13981175422668457,ga,72,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_21.RCP,1,64.29128086419753,0.1360490322113037,ga,72,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_21.RCP,0,69.98572530864197,0.11539888381958008,sa,72,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_21.RCP,1,69.31905864197532,0.11245894432067871,sa,72,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_21.RCP,0,74.56905864197532,0.10434818267822266,ils,72,1000,0,,,,60.0,,,,5.0,100.0
J30_21.RCP,1,68.87461419753087,0.10409903526306152,ils,72,1000,1,,,,60.0,,,,5.0,100.0
J30_22.RCP,0,96.07363576594346,0.1350710391998291,ga,39,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_22.RCP,1,96.5351742274819,0.13600993156433105,ga,39,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_22.RCP,0,106.79158448389218,0.11124801635742188,sa,39,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_22.RCP,1,103.15055884286653,0.11104989051818848,sa,39,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_22.RCP,0,88.48389217619987,0.10420727729797363,ils,39,1000,0,,,,60.0,,,,5.0,100.0
J30_22.RCP,1,98.48389217619984,0.10286498069763184,ils,39,1000,1,,,,60.0,,,,5.0,100.0
J30_23.RCP,0,54.28254847645431,0.13557004928588867,ga,57,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_23.RCP,1,52.10710987996307,0.1361069679260254,ga,57,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_23.RCP,0,56.31763619575254,0.11059093475341797,sa,57,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_23.RCP,1,56.633425669436754,0.11069631576538086,sa,57,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_23.RCP,0,67.54570637119113,0.10345816612243652,ils,57,1000,0,,,,60.0,,,,5.0,100.0
J30_23.RCP,1,54.59833795013851,0.1020970344543457,ils,57,1000,1,,,,60.0,,,,5.0,100.0
J30_24.RCP,0,54.12109537692626,0.13603520393371582,ga,98,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_24.RCP,1,53.91701374427321,0.13560199737548828,ga,98,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_24.RCP,0,54.2231361932528,0.11265993118286133,sa,98,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_24.RCP,1,55.30476884631402,0.11167597770690918,sa,98,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_24.RCP,0,58.12109537692626,0.10417699813842773,ils,98,1000,0,,,,60.0,,,,5.0,100.0
J30_24.RCP,1,57.753748438150765,0.11018681526184082,ils,98,1000,1,,,,60.0,,,,5.0,100.0
J30_25.RCP,0,85.11814744801514,0.15301823616027832,ga,46,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_25.RCP,1,86.98771266540643,0.13489413261413574,ga,46,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_25.RCP,0,95.11814744801514,0.1112520694732666,sa,46,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_25.RCP,1,92.37901701323253,0.11133098602294922,sa,46,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_25.RCP,0,88.59640831758034,0.12197399139404297,ils,46,1000,0,,,,60.0,,,,5.0,100.0
J30_25.RCP,1,80.46597353497165,0.10284900665283203,ils,46,1000,1,,,,60.0,,,,5.0,100.0
J30_26.RCP,0,49.82840868636525,0.1341707706451416,ga,53,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_26.RCP,1,51.26237095051621,0.13888216018676758,ga,53,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_26.RCP,0,52.50765396938412,0.11209273338317871,sa,53,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_26.RCP,1,53.488786044855814,0.20037102699279785,sa,53,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_26.RCP,0,48.50765396938413,0.23657584190368652,ils,53,1000,0,,,,60.0,,,,5.0,100.0
J30_26.RCP,1,55.375578497686,0.20428013801574707,ils,53,1000,1,,,,60.0,,,,5.0,100.0
J30_27.RCP,0,67.09505208333333,0.2850620746612549,ga,48,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_27.RCP,1,70.47005208333334,0.48641419410705566,ga,48,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_27.RCP,0,71.30338541666667,0.21025514602661133,sa,48,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_27.RCP,1,77.88671875000001,0.11708188056945801,sa,48,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_27.RCP,0,73.88671875,0.10811185836791992,ils,48,1000,0,,,,60.0,,,,5.0,100.0
J30_27.RCP,1,88.09505208333333,0.10418891906738281,ils,48,1000,1,,,,60.0,,,,5.0,100.0
J30_28.RCP,0,50.40637860082305,0.13578581809997559,ga,54,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_28.RCP,1,46.480452674897116,0.13556289672851562,ga,54,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_28.RCP,0,53.85082304526749,0.11122798919677734,sa,54,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_28.RCP,1,53.36934156378601,0.11019229888916016,sa,54,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_28.RCP,0,51.36934156378601,0.10121607780456543,ils,54,1000,0,,,,60.0,,,,5.0,100.0
J30_28.RCP,1,46.998971193415635,0.10183215141296387,ils,54,1000,1,,,,60.0,,,,5.0,100.0
J30_29.RCP,0,88.78166666666668,0.1348271369934082,ga,60,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_29.RCP,1,81.515,0.1347661018371582,ga,60,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_29.RCP,0,90.68166666666667,0.11201000213623047,sa,60,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_29.RCP,1,90.51500000000001,0.11039590835571289,sa,60,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_29.RCP,0,89.84833333333333,0.10281085968017578,ils,60,1000,0,,,,60.0,,,,5.0,100.0
J30_29.RCP,1,81.94833333333332,0.10224604606628418,ils,60,1000,1,,,,60.0,,,,5.0,100.0
J30_30.RCP,0,64.69744536780547,0.1396777629852295,ga,57,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_30.RCP,1,61.11849799938441,0.1375720500946045,ga,57,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_30.RCP,0,67.67990150815635,0.1128089427947998,sa,57,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_30.RCP,1,69.92551554324406,0.11092400550842285,sa,57,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_30.RCP,0,73.15358571868268,0.1037449836730957,ils,57,1000,0,,,,60.0,,,,5.0,100.0
J30_30.RCP,1,71.08341028008617,0.15328383445739746,ils,57,1000,1,,,,60.0,,,,5.0,100.0
J30_31.RCP,0,66.48396501457725,0.1423499584197998,ga,49,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_31.RCP,1,70.23906705539358,0.13732194900512695,ga,49,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_31.RCP,0,70.81049562682215,0.1113893985748291,sa,49,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_31.RCP,1,69.50437317784255,0.11053609848022461,sa,49,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_31.RCP,0,68.40233236151602,0.10162615776062012,ils,49,1000,0,,,,60.0,,,,5.0,100.0
J30_31.RCP,1,67.70845481049561,0.10168790817260742,ils,49,1000,1,,,,60.0,,,,5.0,100.0
J30_32.RCP,0,62.23166666666666,0.13281917572021484,ga,60,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_32.RCP,1,66.765,0.13438010215759277,ga,60,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_32.RCP,0,67.79833333333332,0.11278104782104492,sa,60,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_32.RCP,1,74.09833333333333,0.11166882514953613,sa,60,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_32.RCP,0,86.36500000000001,0.10291719436645508,ils,60,1000,0,,,,60.0,,,,5.0,100.0
J30_32.RCP,1,70.265,0.10210108757019043,ils,60,1000,1,,,,60.0,,,,5.0,100.0
J30_33.RCP,0,84.66364870982343,0.13358521461486816,ga,47,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_33.RCP,1,67.72747849705749,0.13606905937194824,ga,47,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_33.RCP,0,103.04662743322768,0.11352968215942383,sa,47,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_33.RCP,1,88.87641466727024,0.11311697959899902,sa,47,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_33.RCP,0,86.28066998641917,0.10373115539550781,ils,47,1000,0,,,,60.0,,,,5.0,100.0
J30_33.RCP,1,95.25939339067449,0.10337591171264648,ils,47,1000,1,,,,60.0,,,,5.0,100.0
J30_34.RCP,0,103.69959987688523,0.135606050491333,ga,57,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_34.RCP,1,106.68205601723608,0.1339559555053711,ga,57,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_34.RCP,0,115.243459526008,0.11021995544433594,sa,57,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_34.RCP,1,112.4013542628501,0.11003327369689941,sa,57,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_34.RCP,0,98.6469682979378,0.10110116004943848,ils,57,1000,0,,,,60.0,,,,5.0,100.0
J30_34.RCP,1,105.06802092951675,0.10110187530517578,ils,57,1000,1,,,,60.0,,,,5.0,100.0
J30_35.RCP,0,69.82131571387532,0.13286232948303223,ga,59,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_35.RCP,1,67.92301062912956,0.1341240406036377,ga,59,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_35.RCP,0,80.32979029014652,0.10971212387084961,sa,59,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_35.RCP,1,81.88911232404483,0.11067795753479004,sa,59,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_35.RCP,0,79.95690893421431,0.10151195526123047,ils,59,1000,0,,,,60.0,,,,5.0,100.0
J30_35.RCP,1,62.83826486641771,0.10126900672912598,ils,59,1000,1,,,,60.0,,,,5.0,100.0
J30_36.RCP,0,97.1427160493827,0.13427114486694336,ga,45,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_36.RCP,1,101.67604938271607,0.13393902778625488,ga,45,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_36.RCP,0,123.09827160493829,0.10969901084899902,sa,45,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_36.RCP,1,104.65382716049382,0.10932517051696777,sa,45,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_36.RCP,0,91.80938271604937,0.10393285751342773,ils,45,1000,0,,,,60.0,,,,5.0,100.0
J30_36.RCP,1,88.38716049382717,0.10540890693664551,ils,45,1000,1,,,,60.0,,,,5.0,100.0
J30_37.RCP,0,66.13360969387755,0.13573193550109863,ga,56,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_37.RCP,1,66.91932397959184,0.13476109504699707,ga,56,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_37.RCP,0,70.63360969387756,0.1112821102142334,sa,56,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_37.RCP,1,69.81218112244899,0.11046123504638672,sa,56,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_37.RCP,0,71.06218112244899,0.10270285606384277,ils,56,1000,0,,,,60.0,,,,5.0,100.0
J30_37.RCP,1,62.95503826530613,0.10327506065368652,ils,56,1000,1,,,,60.0,,,,5.0,100.0
J30_38.RCP,0,59.2509090909091,0.13436603546142578,ga,55,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_38.RCP,1,60.66909090909091,0.13507413864135742,ga,55,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_38.RCP,0,63.06909090909091,0.11049985885620117,sa,55,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_38.RCP,1,63.39636363636364,0.10931110382080078,sa,55,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_38.RCP,0,64.45090909090911,0.10153794288635254,ils,55,1000,0,,,,60.0,,,,5.0,100.0
J30_38.RCP,1,67.6509090909091,0.10124516487121582,ils,55,1000,1,,,,60.0,,,,5.0,100.0
J30_39.RCP,0,109.90027700831024,0.13330292701721191,ga,38,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_39.RCP,1,107.8476454293629,0.13269305229187012,ga,38,1000,1,50.0,0.9,0.1,60.0,,,,,
J30_39.RCP,0,107.58448753462604,0.10907912254333496,sa,38,1000,0,,,,60.0,10000.0,0.995,10.0,,
J30_39.RCP,1,111.58448753462604,0.10871672630310059,sa,38,1000,1,,,,60.0,10000.0,0.995,10.0,,
J30_39.RCP,0,109.6371191135734,0.10155224800109863,ils,38,1000,0,,,,60.0,,,,5.0,100.0
J30_39.RCP,1,110.53185595567867,0.10125589370727539,ils,38,1000,1,,,,60.0,,,,5.0,100.0
J30_40.RCP,0,74.31510416666667,0.13386821746826172,ga,48,1000,0,50.0,0.9,0.1,60.0,,,,,
J30_40.RCP,1,69.48177083333333,0.14856719970703125,ga,48,1000,1,50.0,0.9,0.1,60.0,,,,,
