instance_id,seed,best_objective,runtime,algorithm_name,deadline,param_max_evaluations,param_seed,param_population_size,param_time_limit,param_max_iterations,param_F,param_CR,param_use_adaptive_F,param_use_adaptive_CR,param_mutation_strategy,param_crossover_strategy,param_initialization_strategy,param_use_local_search,param_local_search_top,param_F_min,param_F_max,param_CR_min,param_CR_max,param_K0,param_crossover_rate,param_mutation_rate,param_selection_strategy,param_tournament_size,param_use_repair,param_elitism,param_alpha,param_feasible_lower_rate,param_feasible_upper_rate,param_local_search_strategy,param_local_search_interval,param_neighborhood_size,param_use_sa_acceptance,param_sa_initial_temp,param_sa_cooling_rate,param_tabu_tenure,param_aspiration_criterion,param_tabu_strategy,param_min_factor,param_max_factor,param_noimprove_threshold,param_elite_size,param_path_strategy,param_local_search_eval_limit,param_w,param_c1,param_c2,param_restart_strategy,param_restart_threshold,param_sa_final_temp,param_f_min,param_f_max,param_A0,param_r0,param_gamma,param_hm_size,param_hmcr,param_par,param_bw,param_par_min,param_par_max,param_bw_min,param_bw_max,param_parameter_strategy
J30_7.RCP,0,54.95861111111112,0.5722360610961914,DE_rand/1_fixedF_bin_fixedCR_noLS,60,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_7.RCP,1,53.458611111111125,0.5702409744262695,DE_rand/1_fixedF_bin_fixedCR_noLS,60,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_7.RCP,0,53.92527777777778,0.716782808303833,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,60,1000,0,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_7.RCP,1,55.72527777777779,0.7231497764587402,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,60,1000,1,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_7.RCP,0,51.79194444444445,0.4180479049682617,TS_static,60,1000,0,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J30_7.RCP,1,51.79194444444444,0.418377161026001,TS_static,60,1000,1,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J30_7.RCP,0,58.19194444444445,0.16924118995666504,PR_forward_best_noLS,60,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J30_7.RCP,1,66.72527777777778,0.17168188095092773,PR_forward_best_noLS,60,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J30_7.RCP,0,53.59194444444445,0.780242919921875,PSO_none_none,60,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J30_7.RCP,1,54.05861111111111,0.7823772430419922,PSO_none_none,60,1000,1,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J30_7.RCP,0,52.69194444444445,0.669421911239624,BA_none,60,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,none,10.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.9,,,,,,,,,
J30_7.RCP,1,52.69194444444445,0.66025710105896,BA_none,60,1000,1,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,none,10.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.9,,,,,,,,,
J30_7.RCP,0,51.82527777777779,0.7562592029571533,HS_fixed_random,60,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed
J30_7.RCP,1,52.258611111111115,0.7566089630126953,HS_fixed_random,60,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed
J30_8.RCP,0,73.91954432182271,0.5743927955627441,DE_rand/1_fixedF_bin_fixedCR_noLS,53,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_8.RCP,1,73.01388394446423,0.5643882751464844,DE_rand/1_fixedF_bin_fixedCR_noLS,53,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_8.RCP,0,77.20256318974724,0.6896018981933594,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,53,1000,0,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_8.RCP,1,71.7686009255963,0.6922218799591064,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,53,1000,1,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_8.RCP,0,57.05161979352083,0.42191290855407715,TS_static,53,1000,0,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J30_8.RCP,1,66.03275186899252,0.4184529781341553,TS_static,53,1000,1,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J30_8.RCP,0,90.14595941616234,0.18611907958984375,PR_forward_best_noLS,53,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J30_8.RCP,1,71.7686009255963,0.17299103736877441,PR_forward_best_noLS,53,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J30_8.RCP,0,59.995016019935925,0.7821533679962158,PSO_none_none,53,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J30_8.RCP,1,64.33463866144535,0.7954750061035156,PSO_none_none,53,1000,1,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J30_8.RCP,0,63.69312922748309,0.6654758453369141,BA_none,53,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,none,10.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.9,,,,,,,,,
J30_8.RCP,1,61.65539337842649,0.6643960475921631,BA_none,53,1000,1,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,none,10.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.9,,,,,,,,,
J30_8.RCP,0,63.46671413314347,0.7508499622344971,HS_fixed_random,53,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed
J30_8.RCP,1,67.7308650765397,0.754770040512085,HS_fixed_random,53,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed
J30_9.RCP,0,89.05952380952381,0.5808820724487305,DE_rand/1_fixedF_bin_fixedCR_noLS,42,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_9.RCP,1,100.91666666666667,0.573538064956665,DE_rand/1_fixedF_bin_fixedCR_noLS,42,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_9.RCP,0,108.3452380952381,0.7529888153076172,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,42,1000,0,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_9.RCP,1,101.25,0.7563149929046631,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,42,1000,1,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_9.RCP,0,85.96428571428571,0.43485593795776367,TS_static,42,1000,0,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J30_9.RCP,1,81.1547619047619,0.4265017509460449,TS_static,42,1000,1,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J30_9.RCP,0,109.48809523809524,0.2592597007751465,PR_forward_best_noLS,42,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J30_9.RCP,1,138.96428571428572,0.17939090728759766,PR_forward_best_noLS,42,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J30_9.RCP,0,92.29761904761902,0.7946591377258301,PSO_none_none,42,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J30_9.RCP,1,85.29761904761905,0.783073902130127,PSO_none_none,42,1000,1,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J30_9.RCP,0,86.25,0.6673970222473145,BA_none,42,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,none,10.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.9,,,,,,,,,
J30_9.RCP,1,85.82142857142857,0.6671533584594727,BA_none,42,1000,1,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,none,10.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.9,,,,,,,,,
J30_9.RCP,0,84.25,0.7711391448974609,HS_fixed_random,42,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed
J30_9.RCP,1,84.53571428571429,0.753669261932373,HS_fixed_random,42,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed
J30_10.RCP,0,74.59751643535428,0.5714728832244873,DE_rand/1_fixedF_bin_fixedCR_noLS,37,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_10.RCP,1,77.5164353542732,0.569472074508667,DE_rand/1_fixedF_bin_fixedCR_noLS,37,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_10.RCP,0,82.16508400292183,0.7331900596618652,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,37,1000,0,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_10.RCP,1,80.75967859751643,0.7304091453552246,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,37,1000,1,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J30_10.RCP,0,68.38130021913807,0.42378687858581543,TS_static,37,1000,0,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J30_10.RCP,1,71.73265157048941,0.43161797523498535,TS_static,37,1000,1,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J30_10.RCP,0,78.81373265157049,0.1490159034729004,PR_forward_best_noLS,37,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J30_10.RCP,1,80.97589481373265,0.1601088047027588,PR_forward_best_noLS,37,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J30_10.RCP,0,73.67859751643536,0.7912478446960449,PSO_none_none,37,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J30_10.RCP,1,73.78670562454347,0.7929840087890625,PSO_none_none,37,1000,1,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J30_10.RCP,0,72.9218407596786,0.676098108291626,BA_none,37,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,none,10.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.9,,,,,,,,,
J30_10.RCP,1,71.40832724616507,0.6641547679901123,BA_none,37,1000,1,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,none,10.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.9,,,,,,,,,
J30_10.RCP,0,72.54346238130023,0.7556219100952148,HS_fixed_random,37,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed
J30_10.RCP,1,74.32724616508399,0.7532138824462891,HS_fixed_random,37,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed
J60_1.RCP,0,108.70703322651374,1.0382330417633057,DE_rand/1_fixedF_bin_fixedCR_noLS,77,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J60_1.RCP,1,102.10963062911115,1.0414042472839355,DE_rand/1_fixedF_bin_fixedCR_noLS,77,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J60_1.RCP,0,114.60313712261764,1.1869990825653076,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,77,1000,0,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J60_1.RCP,1,111.74599426547478,1.2033839225769043,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,77,1000,1,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J60_1.RCP,0,80.966773486254,0.7501511573791504,TS_static,77,1000,0,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J60_1.RCP,1,80.3693708888514,0.734705924987793,TS_static,77,1000,1,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J60_1.RCP,0,132.6550851745657,0.36112189292907715,PR_forward_best_noLS,77,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J60_1.RCP,1,118.23950075898128,0.39678192138671875,PR_forward_best_noLS,77,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J60_1.RCP,0,83.82391634339685,1.482295036315918,PSO_none_none,77,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J60_1.RCP,1,75.51222803170855,1.4809930324554443,PSO_none_none,77,1000,1,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J60_1.RCP,0,74.23950075898128,1.230738878250122,BA_none,77,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,none,10.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.9,,,,,,,,,
J60_1.RCP,1,92.21352673300726,1.248445987701416,BA_none,77,1000,1,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,none,10.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.9,,,,,,,,,
J60_1.RCP,0,84.60313712261764,1.4242539405822754,HS_fixed_random,77,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed
J60_1.RCP,1,86.78495530443583,1.4238231182098389,HS_fixed_random,77,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed
J60_2.RCP,0,129.9294674556213,1.0746989250183105,DE_rand/1_fixedF_bin_fixedCR_noLS,65,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J60_2.RCP,1,120.26792899408285,1.067965030670166,DE_rand/1_fixedF_bin_fixedCR_noLS,65,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J60_2.RCP,0,121.25254437869822,1.3039920330047607,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,65,1000,0,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J60_2.RCP,1,132.91408284023672,1.305666208267212,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,65,1000,1,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J60_2.RCP,0,94.72946745562129,0.7684478759765625,TS_static,65,1000,0,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J60_2.RCP,1,85.37562130177517,0.7636208534240723,TS_static,65,1000,1,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J60_2.RCP,0,163.96023668639052,0.2741422653198242,PR_forward_best_noLS,65,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J60_2.RCP,1,165.9294674556213,0.30823802947998047,PR_forward_best_noLS,65,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J60_2.RCP,0,103.80639053254438,1.4657008647918701,PSO_none_none,65,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J60_2.RCP,1,92.94485207100591,1.4766931533813477,PSO_none_none,65,1000,1,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J60_2.RCP,0,131.59100591715978,1.2444627285003662,BA_none,65,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,none,10.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.9,,,,,,,,,
J60_2.RCP,1,99.86792899408285,1.2396070957183838,BA_none,65,1000,1,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,none,10.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.9,,,,,,,,,
J60_2.RCP,0,106.79100591715978,1.4128308296203613,HS_fixed_random,65,1000,0,,60.0,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed
J60_2.RCP,1,98.39100591715977,1.4181687831878662,HS_fixed_random,65,1000,1,,60.0,,,,,,,,random,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.0,0.9,0.3,2.0,0.1,0.9,1.0,5.0,fixed
J60_3.RCP,0,131.3343729115616,1.0681178569793701,DE_rand/1_fixedF_bin_fixedCR_noLS,67,1000,0,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J60_3.RCP,1,151.21496992648696,1.0621070861816406,DE_rand/1_fixedF_bin_fixedCR_noLS,67,1000,1,50.0,60.0,100.0,0.1,0.9,False,False,rand/1,bin,random,False,5.0,0.3,1.5,0.3,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J60_3.RCP,0,152.31944753842726,1.2326219081878662,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,67,1000,0,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J60_3.RCP,1,160.37914903096458,1.238638162612915,GA_roulette_single_point_random_random_none_noNeighborhood_noSA,67,1000,1,50.0,60.0,,,,,,random,single_point,random,,,,,,,,0.9,0.1,roulette,3.0,True,False,0.5,0.1,0.35,none,5.0,0.0,False,10.0,0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J60_3.RCP,0,95.09556694141234,0.7545039653778076,TS_static,67,1000,0,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J60_3.RCP,1,99.18511918021831,0.7538478374481201,TS_static,67,1000,1,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,,,10.0,True,static,1.0,4.0,10.0,,,,,,,,,,,,,,,,,,,,,,,
J60_3.RCP,0,188.43885052350188,0.3493790626525879,PR_forward_best_noLS,67,1000,0,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J60_3.RCP,1,159.2746714190243,0.2922201156616211,PR_forward_best_noLS,67,1000,1,,60.0,100.0,,,,,,,,False,,,,,,,,,best,,,,,,,,,,,,,,,,,,,10.0,forward,50.0,,,,,,,,,,,,,,,,,,,,
J60_3.RCP,0,122.20004455335264,1.4716873168945312,PSO_none_none,67,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J60_3.RCP,1,118.52840276230786,1.476867914199829,PSO_none_none,67,1000,1,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,80.0,0.9,,,,,,,,,,0.729,1.49445,1.49445,none,30.0,0.01,,,,,,,,,,,,,,
J60_3.RCP,0,109.57317888171085,1.2481999397277832,BA_none,67,1000,0,50.0,60.0,,,,,,,,,,,,,,,,,,,,,,0.9,,,none,10.0,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,0.5,0.9,,,,,,,,,
